participant_id	sentence	wpm_sent
507759	Look for McCardell to play well this week and catch a lot of passes.	96.1357210179076
507759	Scotty and I will be in NYC.	66.0896931549961
507759	See you in Enron House when I get back.	59.9231754161332
507759	The board voted Thursday to lift a ban imposed earlier this month.	79.6860851192273
507759	There is a 90 percent chance he is going to win.	65.1451362729891
507759	There is in fact few differences between the candidates.	58.2171012734991
507759	What is the shower at Patsy's for?	49.8899486426999
507762	Are you going to call?	19.5467422096317
507762	Bound to be some media flack on this.	37.1797018924803
507762	Don't expect Sanders to play anytime soon.	32.1916526296088
507762	Have I mentioned how much I love Houston traffic?	29.0098179485914
507762	He is recovering from a left knee injury.	26.9360269360269
507762	I can fill you in on more details later.	31.2758248045261
507762	Is Cassandra there today?	20.8449138410228
507762	It was great to finally meet you.	35.0786690740263
507762	It's incredibly demanding here.	31.8193482165769
507762	Lance and I have the same chance to win.	38.3141762452107
507762	Pressure to finish my review!	28.4267276588793
507762	Thank you for participation, cooperation and support.	30.6757343365649
507762	We are all doing reasonably well, I think.	30.8351177730193
507762	You can bring it to work and we could meet for lunch one day.	23.6655782224952
507762	You'll receive the brand new Palm OS v4.	24.4685731763267
507763	Are you sure I don't need to be there?	122.58064516129
507763	Bob,I'll take Denver to Win.	90.3225806451613
507763	But he vows to support any drivers who support the Pacers.	87.8011858206131
507763	Chris Foster is in!	70.3920963260265
507763	Derivatives are not new.	56.7599527000394
507763	FYI on the demand letter I signed earlier.	64.7834274952919
507763	I have forwarded to Kelly.	93.0787589498807
507763	I think FMV is probably less than fifty.	84.985835694051
507763	It's kind of fun to see an old rivalry back again.	98.4251968503937
507763	Let me know if you do not hear from them in the next couple of days.	123.730098559515
507763	Lusinchi is currently in Boston, MA, according to his attorney.	75.9036144578313
507763	So you're ignoring me.	99.6978851963746
507763	Thank you for participation, cooperation and support.	66.6526933556906
507763	Thank you for your support.	98.7804878048781
507763	This method can be used on individual folders as well.	82.6636050516647
507767	Do you need it today?	31.1881188118812
507767	He is listed as questionable for this week's game.	36.8346737061821
507767	He played goalie almost the entire game.	50.4625735912532
507767	He said police in Dallas were also in favor of fences.	55.939226519337
507767	How did you make sure it was the right set?	42.0469361147327
507767	I just faxed copies of the invoices to you.	47.1189845676194
507767	I think Tim wants to move quickly.	45.5357142857143
507767	I'll get with him by phone to confirm.	43.1859077564163
507767	I'll talk to you on Monday.	47.6470588235294
507767	Later works dealt with ethical concerns in the modern world.	44.5103857566766
507767	Please leave it to Brian.	30.2907915993538
507767	Reconfigure the disk layout.	23.7691001697793
507767	The former minister is accused of receiving seven billion lira.	51.5267175572519
507767	They lost to Nantes after extra-time.	38.6523896578741
507767	Tried to call but couldn't reach you.	41.4179104477612
507770	Ava please put it on my calendar.	35.8306188925081
507770	Call me anytime for information.	36.6272415108737
507770	He is recovering from a left knee injury.	24.3335476531975
507770	I am trying again.	23.283389026625
507770	I had a last minute meeting come up.	37.4350086655113
507770	If so he probably will have to pay back.	39.8836726215206
507770	Is Cassandra there today?	27.0684832626545
507770	Louis featured back this weekend against the N.	36.4011875564735
507770	Many townspeople who had gathered earlier on the main road.	32.2184300341297
507770	Mark, Susan said to go ahead and expense the cell phones.	43.6753719430432
507770	See client Help for more information.	30.1814968391
507770	Thanks again for thinking of me.	34.3839541547278
507770	The wind was strong and gusting.	31.9866722199084
507770	They really must get the money together.	33.9992735197966
507770	You'll receive the brand new Palm OS v4.	24.4585987261146
507774	Boy, I couldn't write too much on this thing!	38.552152495181
507774	Can you supplement the answer to the visa question?	49.4545454545455
507774	Did you not read my first email?	48.650703154694
507774	Do you have a number for him?	48.0132450331126
507774	I am looking forward to the salad.	44.6194225721785
507774	I met my neighbors in the park across the street tonight.	52.5830258302583
507774	I want to compare the two.	49.2501973164957
507774	I'll bug Holloway and let you know what he says.	46.9361147327249
507774	Kelly,I'm gonna be early this week.	39.863430838793
507774	Mansell has not forgotten what the ovals have meant to him, however.	45.2328159645233
507774	Seve Ballesteros was well satisfied with his first round.	35.2014821676702
507774	This quarter they are reported separately.	54.0366677388228
507774	This seems fine to me.	51.6836335160533
507774	We will get you a copy.	38.9885577058907
507774	You have 6 active players at position WR.	34.8837209302326
507776	A bit behind on my emails.	38.1931692985678
507776	Ava, do we need to worry about this?	67.3841834347216
507776	Crestone won't have final measurement until next week.	55.7707203718048
507776	Currently, we are focusing our resources on domestic sites.	56.6898871006486
507776	Have a good weekend.	82.1074238795758
507776	He has made progress in his recovery and might play this week.	74.7062958128326
507776	I want to remind you about our All-Employee Meeting this Tuesday, Oct.	55.376095985233
507776	I would like to see some of the drivers at our game.	93.1065353625783
507776	I'll let you know after lunch.	69.8622161847468
507776	I'll try and get to this later today.	67.5799086757991
507776	Please let me know if you need any additional information.	62.4719504532807
507776	Rookie Kevin Swayne will move into the starting lineup.	56.5989194751737
507776	The evacuees included babies and young children.	60.6315789473684
507776	They appear to be coming out of Unify, but I cannot see them.	58.9656839052682
507776	What level of detail do you need?	89.8978433598184
507778	He said Telecom was still in a position of substantial protection.	63.2992327365729
507778	He will be re-evaluated after receiving an injection.	50.8637236084453
507778	I am almost speechless.	62.7272727272727
507778	I think that is the right answer.	87.3208379272326
507778	Officials said Thursday that visit would take place on May 26 to 29.	37.2025166408316
507778	Sports fans here are excited.	62.5112268726423
507778	That was how Mansell learned passing was allowed on the oval.	57.2949279899812
507778	The opposition had plans to hold demonstrations on Monday afternoon.	47.4225605858081
507778	They play Atlanta here Saturday and Sunday afternoons.	54.0766085287491
507778	Valerie, the prices look fine in Sitara.	59.178892861546
507778	Was wondering if you and Natalie connected?	66.4862775415539
507778	Wasn't nearly as bad as I thought.	72.0466184001413
507778	We don't recommend you use him in a Fantasy league this week.	57.4072621755156
507778	We will work on the car and try to go a little quicker yet.	70.5811982853155
507778	What is up with ENE?	65.5021834061135
507784	Can you call me at home?	40.4437578991715
507784	Do you need to be there?	55.2570990023024
507784	Giants due to an ankle injury.	33.0973614047991
507784	I short paid the August invoice.	45.2563347083088
507784	I would like it paid through I Buy It.	46.0745680509245
507784	I'm trying to get them billed before the holidays.	39.6930404869013
507784	Mike got himself a bamboo needle.	28.3687943262411
507784	See you next week.	43.7956204379562
507784	The cabinet Thursday approved a revised tariff schedule.	33.3267208887126
507784	The charges also cover his relations with advertising companies.	30.7754935884388
507784	They lost to Nantes after extra-time.	38.6120532220193
507784	This is a most unfortunate news release.	43.3134813210612
507784	We are going to send some money to a fund to help the victims.	35.4437616121195
507784	We know this is a big time at the speedway.	44.2994505494505
507784	Will you and KB be around this afternoon?	41.2094815311165
507788	Ava, please put me on the list.	60.1455133387227
507788	Chambers is still too inconsistent to start for most Fantasy teams.	62.8517823639775
507788	Does Dan know about Julia changing groups?	42
507788	FYI, would she meet my requirements?	49.0909090909091
507788	He said he would resist all the pressure of time deadlines.	70.4617834394904
507788	I see some volume reversing in the system.	63.894523326572
507788	I think this move will not overcome the problem.	67.9245283018868
507788	I will be checking up with Lisa.	62.816947488958
507788	I'll bug Holloway and let you know what he says.	69.2307692307692
507788	Please let me know.	66.4335664335664
507788	The prime minister is to meet with several Security Council members.	66.6666666666667
507788	Try this one now and let me know.	53.6294691224269
507788	We're not aware of any possible changes at Stanford Stadium.	58.9777195281782
507788	What level of detail do you need?	52.8352234823215
507788	Your best bet is to drop him and go after another.	64.4260710834318
507789	A bit behind on my emails.	20.9339774557166
507789	Benjamin Gay and Jamel White shared carries in his place.	41.2151359033576
507789	I thought it had gone to all of Enron.	33.6258388024482
507789	I'm going to class.	25.4010695187166
507789	If lunch doesn't work then how about coffee?	23.5430507869978
507789	Indy time trials begin Saturday.	28.285209192693
507789	Police and the alleged bank robbers exchanged fire.	18.75
507789	She chipped in from 69 feet for a birdie at 17.	17.6787086856264
507789	Sorry for the delay.	41.7841154037473
507789	Thanks - that's what I was hoping it was.	17.43679163034
507789	The Fed has not taken an official position on the issue.	35.7890330682294
507789	The new radio minister was head of the propaganda department.	29.0096302461063
507789	We had a great time!	37.4064837905237
507789	We use this functionality a lot when pathing pools.	30.6
507789	What is up with ENE?	26.7629566694987
507792	Also,  please look at Howell for Oct 2001.	47.9578906326153
507792	Both leading candidates have promised to create jobs.	65.4876200101061
507792	He will be evaluated on a day to day basis.	69.0578158458244
507792	I met my neighbors in the park across the street tonight.	51.0039572035761
507792	I think your outlined measures sound fine.	79.5314426633785
507792	I would like to discuss.	87.6712328767123
507792	Monitor his progress over the next few weeks.	70.1663201663202
507792	No there will be plenty of others.	44.6633825944171
507792	Not even in yet.	82.3327615780446
507792	Nothing but good news everyday.	44.8841698841699
507792	She probably won't come next year either.	99.878197320341
507792	Travkin did not receive a specific portfolio.	40.595399188092
507792	We just pulled schedules from the web.	85.6016519617045
507792	We will address tomorrow with Stan.	50.5841262194388
507792	You can have all the horsepower and it won't matter.	66.1647757395822
507793	About 20 were Americans, but there were also Dutch and Swiss.	43.7197634832467
507793	Britain earlier organised an evacuation of non-Britons from Sanaa.	43.684500827358
507793	Don't expect Sanders to play anytime soon.	51.0850378984529
507793	Have not added Westport on yet.	30.9406969974216
507793	How soon do you need it?	65.0994575045208
507793	It will probably be tomorrow.	41.5125849934391
507793	It's quite a weekend.	39.1851967034676
507793	My comments are in fuschia.	63.9810426540284
507793	Need before board meeting.	57.8635014836795
507793	Right back at you.	32.181168057211
507793	Robert ,I'm working on this right now.	29.2626580247706
507793	Sports fans here are excited.	47.5995075913008
507793	We had a great time!	57.0477775136677
507793	We will sign tomorrow and fund Tuesday.	55.5555555555556
507793	When do we review with El Paso?	43.9976345357776
507794	For safety reasons, the turkey will be carved in a private ceremony.	42.2686201439584
507794	He is recovering from a sprained foot.	40.3783193888687
507794	How did they get onto our floor?	44.5062586926286
507794	I will handle this afternoon.	43.0162591217514
507794	I'll call you in the morning.	39.1583211432429
507794	I'll come have a beer with you guys later.	34.4948468064222
507794	I'm in Stan's office.	34.7442437612023
507794	Iraq is particularly keen on getting rid of the oil embargo.	38.0378299729786
507794	Jane, what about this Thursday for lunch?	38.7371073143847
507794	Just in case we haven't invited any of them.	35.5690356379679
507794	Most contenders here use his Ford-Cosworth engines.	40.4511863088293
507794	Mr. Rao, go to Washington but go with dignity.	34.2944239806935
507794	Theresa, I changed the CIG fuel rate to.	36.9145581788818
507794	We are sitting in Weil's offices, waiting to negotiate.	44.5765230312036
507794	We had a great time!	28.1954887218045
507796	About 20 were Americans, but there were also Dutch and Swiss.	69.2002268859898
507796	China replaced three ministers on Thursday.	62.3113150585678
507796	Did you ever hear anything?.	61.8101545253863
507796	I need your help in putting together a new list.	64.0213404468156
507796	I was selfish in what I did.	55.4181098466106
507796	I will try to make sure I'm in good shape.	66.5698058380663
507796	It is not surprising.	57.0652173913043
507796	Jacksonville's secondary is thin because of injuries.	61.2421762156957
507796	New York's Supreme Court upheld a lower court decision.	40.2120270517273
507796	Newly-signed Tony Simmons might work as the third receiver.	45.3352116283537
507796	She has absolutely everything.	47.5247524752475
507796	Very foggy this morning.	66.4819944598338
507796	We know the engine is capable.	69.2307692307692
507796	We've advised the family how to go about it.	51.3518770667185
507796	Your fax was busy for a while.	72.3763570566948
507797	Avoid starting either back in Week 10 if at all possible.	35.0643358794279
507797	FYI, would she meet my requirements?	56.4853556485356
507797	I would love to help you guys with this imbalance.	50.5024478227261
507797	In the end, we chose to keep our traditional method.	68.4510750329092
507797	Last week we reported third quarter earnings.	65.2439853201033
507797	Please set me, Heidi DuBose, up as their travel arranger.	52.4660581422106
507797	Rookie Kevin Swayne will move into the starting lineup.	46.6266336983398
507797	See, we Americans had gotten sort of distracted.	32.4610798277575
507797	Song was vice minister of the geology and mineral resources minister.	50.8630751274648
507797	The evacuees later boarded a British airliner bound for Gatwick.	50.1076531610883
507797	This is the limit.	49.3601462522852
507797	Trust me, the men are the ones showing restraint.	64.6011865524061
507797	We are happy to give a pay rise.	30.1483865902489
507797	We have been working on clay for four weeks.	50.9898599710285
507797	What is in the plan?	51.4359194170596
507803	Brian is working this.	63.3549316054716
507803	But I would suspect that when Ricky can play, he'll play again.	76.0869565217391
507803	Chambers is still too inconsistent to start for most Fantasy teams.	52.4955259494929
507803	Derivatives are not new.	73.9409499358151
507803	He is expected to miss six weeks of action due to the procedure.	85.0686752326097
507803	He is listed as questionable for this week's game.	59.5710881652105
507803	I haven't seen it yet.	61.6438356164384
507803	I thought you left to go get breakfast.	75.875486381323
507803	Mike, are you aware of this?	67.2134426885377
507803	Others voting against represented the defense ministry.	63.3864814633669
507803	The speedway is faced with some very tough choices.	79.1878172588833
507803	Treatment options consist of rest, an injection, or surgery.	59.4059405940594
507803	We are going to send some money to a fund to help the victims.	54.8349056603774
507803	We know this is a big time at the speedway.	89.5988886959541
507803	What is up with ENE?	62.3862750194957
507804	Did we plan that?	62.7499231005844
507804	Eastwood dominated proceedings with his humour.	38.5825694349432
507804	Has anyone else heard anything?	61.7120106171201
507804	Have a great day!	55.7377049180328
507804	I didn't hear from Ginger this week.	48.5393258426966
507804	I have other things to worry about!	53.7565595801869
507804	I hope everything worked out okay with your rent.	52.1369037063309
507804	I think I'm OK.	33.4510314068017
507804	Last week Ballesteros had 16 pars and two birdies in his final round.	34.4254116081823
507804	Marisa sent the invoices.	50.9164969450102
507804	Taiwan is to cut tariffs on items.	34.3434343434343
507804	The Columbia mission takes off from the Kennedy space centre.	34.6558091089859
507804	The appointments were confirmed by China's parliament.	34.4058617394075
507804	Theresa, don't worry about it.	44.6871896722939
507804	We controlled the race from the start and I'm satisfied.	56.6180807144663
507805	Another group of policemen was due to be deployed.	38.9357560025957
507805	Brady only has five catches this season.	50.8959813381402
507805	Fuel is retained in kind from the shippers.	48.9610019925989
507805	Had a great meeting.	46.0652591170825
507805	His status for Thursday's game against Dallas is unclear.	43.6419319849423
507805	I forgot one person when we spoke on Friday.	47.3500134517084
507805	I have the option of starting Jim Miller or picking up Chris Weinke.	36.9280897859438
507805	I talked to Duran.	36.8663594470046
507805	I'll get busy now and hopefully email you later today.	39.5531953854605
507805	Mostly a social call.	47.9087452471483
507805	Peace talks last week in Kirghizstan.	35.8961920931361
507805	Scotty and I will be in NYC.	36.9190198879244
507805	Trust me, the men are the ones showing restraint.	49.094097019287
507805	We would have waited up all night to see them.	52.2974893415443
507805	Will give you more shortly.	49.9075785582255
507807	But his father likes what he sees from his son's engine.	37.4510582761164
507807	Don't forget the wood.	29.9217953077185
507807	He recently also demanded the resignation of six ministers.	26.9058295964126
507807	I cannot figure out where these prices are coming from.	41.5784408084697
507807	I was planning on calling you after I saw your revisions.	38.6237513873474
507807	I'll give it to you tomorrow.	29.5240519216085
507807	Not at this time.	50.1721593703886
507807	The best-of-seven series moves to Indianapolis, Indiana.	22.4134480688413
507807	The meeting was very beneficial.	26.9492595971647
507807	The new radio minister was head of the propaganda department.	27.0040948832405
507807	There is substantially no difference between us.	22.880829015544
507807	This is good I think.	34.8740658732355
507807	This upgrade may take up to 2 hours.	33.1541218637993
507807	What number should he call you on?	41.0173921785463
507807	You will never be able to put them out.	38.6585164381299
507808	Another group of policemen was due to be deployed.	39.5957929469994
507808	Are we ready for this on Monday?	72.0720720720721
507808	At 17, he enlisted in the US Navy.	40.208928747413
507808	I am all over it.	74.235807860262
507808	I am really not wanting to come back.	50.5982905982906
507808	I will be back Friday.	50.7302075326672
507808	I'll get busy now and hopefully email you later today.	39.0470656595003
507808	I'm still in Dallas!	54.3970988213962
507808	Never mind, I already deleted it.	68.630849220104
507808	On my way back.	32.5438437895498
507808	She started singing along softly with the radio.	53.7664519742369
507808	Travkin did not receive a specific portfolio.	35.3674057204099
507808	We know this is a big time at the speedway.	58.1408450704225
507808	What level of detail do you need?	63.943161634103
507808	Will call later to explain.	51.9230769230769
507812	Bob, I'll pick San Diego as my winner.	30.4
507812	Bob,I'll take Denver to Win.	23.6603056122808
507812	He is expected to play in Sunday's game and is listed as probable.	39.6217919855921
507812	I am fine with this.	49.9375780274657
507812	I hope you went.	44.5889456572225
507812	I think this move will not overcome the problem.	45.7516339869281
507812	I'll talk to you on Monday.	37.8947368421053
507812	Just bought out Toys R Us.	28.774514001884
507812	Seve Ballesteros was well satisfied with his first round.	42.2196160730819
507812	That would be a fitting memorial to those who died.	48.1207737065576
507812	This time, Nigel Mansell will not be left behind on a restart.	35.8786958378814
507812	We need to bring them along slowly.	47.2547254725472
507812	We use this functionality a lot when pathing pools.	37.8642578729196
507812	What will happen to this project?	45.2350100129579
507812	When the inspection is finished we will communicate those results.	36.2289007822149
507813	Be back tomorrow and maybe we can visit.	76.4940239043825
507813	But he is expected to play against the Raiders on Sunday night.	71.753986332574
507813	Els rocketed to his first European Tour victory back.	60.7972469171207
507813	France would not join a US military invasion of Haiti.	56.1233327559328
507813	Geez, I sound pathetic.	83.4593286967039
507813	He recently also demanded the resignation of six ministers.	75.7381258023106
507813	I am sorry you had to come in.	89.4632206759443
507813	I just tracked down Steve.	82.670906200318
507813	I wouldn't worry about coming in today.	98.0720871751886
507813	I'm going to class.	82.8789531079607
507813	It will probably be tomorrow.	82.1335850837857
507813	It would be wise to keep him inactive until he is effective in a game.	86.4998455359901
507813	Jacksonville's secondary is thin because of injuries.	67.1240105540897
507813	Let me know if I can help.	98.7967067764408
507813	You have a nice holiday too.	94.5413618458075
507817	Am I getting a good package?	47.124824684432
507817	But there have been so many changes in plans that I'm not surprised.	34.7796436791407
507817	Could you please let me know as soon as possible.	53.6741214057508
507817	Did you get this?	30.5709575902892
507817	Foreign insurance firms can file applications to the ministry.	56.3124432334242
507817	Good to know it exists.	43.2873274780427
507817	He said he would resist all the pressure of time deadlines.	35.0668647845468
507817	I think I played three different courses.	41.0307730798099
507817	I would like it paid through I Buy It.	30.8880308880309
507817	Mansell has not forgotten what the ovals have meant to him, however.	36.8930283027399
507817	Rothenberg said the trend in Europe was away from fencing.	47.1416960173395
507817	South Korea will send two escort destroyers and men for the maneuvers.	43.2432432432432
507817	That makes him a risky start from a Fantasy perspective.	24.8828814991168
507817	The Senate defied President Bill Clinton on Thursday.	47.0344623576394
507817	There is a 90 percent chance he is going to win.	38.5697067095219
507820	Did you set up my corporate account for me?	93.3092224231465
507820	Diplomats are predicting that the embargo will remain in force.	77.4828328379625
507820	Doctors gave him 10 years to live at most.	84.8342029961286
507820	For those of you who have not paid please get your money tome soon.	93.0888575458392
507820	I haven't seen it yet.	101.7733230532
507820	I will be thinking of you.	82.9787234042553
507820	Jeff had been serving as chairman and CEO of Enron Industrial Markets.	64.8098140575573
507820	Last week we reported third quarter earnings.	81.7810086324398
507820	Now I know about them.	60.2602145628852
507820	She has a web address.	75.6446991404011
507820	Sorry for the unfriendly greeting in the lobby.	80.2161854643721
507820	Thanks so much for the message.	109.31531002057
507820	We currently have 6 employees.	57.6368876080692
507820	What are the units?	61.0441767068273
507820	Your fax was busy for a while.	63.4584875727129
507822	Amy will be here to cover.	74.6411483253589
507822	Appointing Jeff as CFO is one important step in that process.	62.1286708538448
507822	But thank you for the offer.	74.1230972865652
507822	He did not say when that would be.	70.6615864218912
507822	I don't want to even see it in kilometers.	66.9767441860465
507822	I encourage each of you to attend or tune in tomorrow.	61.4625818078346
507822	I will get the gathering to Gloria tomorrow.	72.3089564502876
507822	If it needs to be paid, we will need to add the day to the deal.	74.7809152872444
507822	Jim please confirm to Vince you are happy.	66.490765171504
507822	Let me know when you get this.	71.1321873147599
507822	Neil has been asking around.	57.4948665297741
507822	Tiger Woods is set to answer your questions.	60.7734806629834
507822	Toomer has been inconsistent this season.	55.3493081336483
507822	What level of detail do you need?	64.4216691068814
507822	his will be hard.	73.2495511669659
507824	I don't want to let my nanny go home if you think you need me.	47.1722039056556
507824	I have forwarded to Kelly.	55.0653018002118
507824	I hope he is having a fantastic time.	64.4692899666038
507824	I would love to take Dawn and Sara riding.	70.7964601769912
507824	In a couple of weeks.	59.4760443710172
507824	Not just 1 to 2.	60.7210626185958
507824	Reggie Wayne will start in Pathon's place once again.	44.7540637534304
507824	The Spanish federation has brought forward those fixtures.	35.279805352798
507824	This upgrade may take up to 2 hours.	48.3600134333371
507824	Vietnam planned to upgrade its current fleet of Soviet aircraft.	51.5540041619118
507824	We will work on the car and try to go a little quicker yet.	73.3222866611433
507824	What is your issue sir?	59.1639871382637
507824	Whether it will stand up on race day, nobody knows.	44.1176470588235
507824	Will call later to explain.	61.8792971734148
507824	You're down by 5 and need to score in 4 plays or less.	72.256913470116
507825	Ava, do we need to worry about this?	34.7938144329897
507825	But I would suspect that when Ricky can play, he'll play again.	25.4442649434572
507825	Could you see where this stands?	30.3317535545024
507825	Good to know it exists.	35.4892632120355
507825	He said he had been surprised to see his name on the list.	45.4337750505908
507825	I don't have the distraction of taking care of Mimi.	30.8782832451328
507825	I have some more data coming.	39.6536007292616
507825	Liverpool always had a knack of bringing people down to earth.	31.0932798395186
507825	Mixed signals from APS today.	31.0603355944306
507825	More jobs are to be eliminated this financial year.	30.8515014397367
507825	She is a Baylor graduate and is very nice.	32.1100917431193
507825	Take what you can get.	43.8101559907069
507825	Very foggy this morning.	39.1623606200707
507825	We will keep trying.	24.6027678113788
507825	Would you mind taking the lead on this?	37.1546522705621
507826	Can you try this again?	41.3731074801379
507826	Email the consent to me.	45.0633703645752
507826	Has anyone else heard anything?	47.796479506617
507826	He agrees that they are not showing the correct equation.	37.3056994818653
507826	His status for Thursday's game against Dallas is unclear.	36.9350396889681
507826	I am in 50M if you need me.	36.855875327039
507826	I had a last minute meeting come up.	51.5820895522388
507826	I haven't had a conversation on this since 1999. 	41.4248990084466
507826	I will add this to the folder and let you know when we get into it.	51.5384615384615
507826	If we don't get it, could be trouble.	37.0989304812834
507826	Opening on the back nine she birdied the 11th and bogeyed the next.	34.7405262930476
507826	Thank you for your prompt reply.	28.7597363690833
507826	Thanks, I think we have taken care of this.	48.7897125567322
507826	The statement gave no further details of the incident.	44.2411415306889
507826	We will address tomorrow with Stan.	33.8518578221971
507828	Also, regarding the cash flow from Canada.	23.5564492961793
507828	Chad thought we were on a treasure hunt.	53.1208499335989
507828	Does Dan know about Julia changing groups?	43.19876574955
507828	He is listed as questionable for this week's game.	48.9592006661116
507828	I think I'm OK.	55.8312655086849
507828	I will need to get you set up in their system prior to Tuesday.	31.0370309549224
507828	I would like to be on the list if possible.	72.9225551158847
507828	It was great to finally meet you.	58.6707410236822
507828	On Friday the competition proper gets under way.	37.5807398708162
507828	Opposition leaders have urged him to call off the visit.	61.3978985838282
507828	Scotty and I will be in NYC.	36.7513611615245
507828	Steve Gilbert is working on this.	55.6179775280899
507828	The trip is nevertheless important to set the course for future ties.	45.2978828163466
507828	We've already eliminated his speech therapy.	35.7365468522751
507828	Zack Crockett may be used in goal-line situations.	34.0226817878586
507829	Also,  please look at Howell for Oct 2001.	36.7136780837251
507829	Could you see where this stands?	73.8319553931936
507829	He is one of three Eagles who will be held out of the game.	69.4117647058824
507829	I just tracked down Steve.	44.7954055994257
507829	I need to talk to Tom Carlton, their decision-maker.	51.4469453376206
507829	I think we should put a number on the table.	51.1231603408211
507829	I would like to discuss.	67.1485194684076
507829	Please forward the backup today if possible so we can review.	57.2187915266161
507829	Please let me know what days you plan on taking off.	47.790457226009
507829	Please send to Gary Smith.	31.0293386374938
507829	Shouldn't be too hard though.	50.5226480836237
507829	Thanks, I think we have taken care of this.	72.6015557476232
507829	The deal was nominated and cut to zero.	60.2409638554217
507829	The informal costs have to disappear.	46.1970658620331
507829	The local forecasters are showing rain for Thanksgiving here.	52.9450694904037
507832	Budget allocation from Glisan has been postponed.	77.5623268698061
507832	He is listed as probable for this week's game.	70.1397712833545
507832	He is recovering from a sprained foot.	82.6686004350979
507832	I am in 50M if you need me.	55.8909780921166
507832	I am walking in now.	69.0846286701209
507832	I was planning on calling you after I saw your revisions.	72.642310960068
507832	I'm looking forward to the long weekend!	67.5010547039797
507832	It's really just technicalities.	40.6306210982965
507832	Jiang made the comments in a meeting with Malaysian Prime Minister.	76.1147401306447
507832	Last week Ballesteros had 16 pars and two birdies in his final round.	51.8147684605757
507832	Thank you for your prompt reply.	70.6661759293338
507832	The single between the two versions is the treatment of foreign banks.	78.991912732744
507832	The team mate says were not interested at this point.	84.9812934259754
507832	We will be dining fashionably late.	77.7921837377292
507832	We're on the way.	76.1194029850746
507834	A report Thursday showed wholesale prices fell 0.1 percent in April.	42.7695371874836
507834	Did you get this?	79.4701986754967
507834	Don't make me pull tapes on whether you understood our fee.	67.8225883705336
507834	France would not join a US military invasion of Haiti.	53.1888697365181
507834	Give it some time.	82.1292775665399
507834	However, he's no better than waiver wire fodder in Fantasy Football.	59.7539543057996
507834	I am all about Win-Win here.	58.262528177562
507834	I am snowed under and out of the office.	87.9985691289572
507834	I want to finish the rest of the year.	108.159392789374
507834	I will need to have my memory refreshed.	53.3854166666667
507834	Ladies, here's the revised September purchase.	86.3714598654358
507834	Louis defensive backs should be able to match his downfield speed.	65.2227620851519
507834	No need to send to FL.	86.4661654135338
507834	The contract is a bit complicated.	71.7299578059072
507834	They really must get the money together.	91.3415794481446
507842	Are you feeling better?	38.3226881421827
507842	Don't bother picking him up.	54.0714515609913
507842	How long can you guys shop?	74.2948864939234
507842	I might have something at the office.	70.5433746425167
507842	If Motley is in we are out of money.	57.9476861167002
507842	Just thought you oughta know.	84.2819084524098
507842	My husband Jeff and I are planning on attending.	45.3084832904884
507842	Please pass along my thanks, though.	51.5882493432052
507842	Sorry for any inconvenience.	49.2235569879871
507842	Suggest you get facts before judging anyone.	61.803808839382
507842	That makes him a risky start from a Fantasy perspective.	44.7940274630049
507842	The results were expected back Tuesday.	68.8925819610213
507842	Travkin did not receive a specific portfolio.	45.702414957154
507842	Watch for more details, coming soon.	47.9360852197071
507842	What is the cost issue?	79.6306982111945
507843	A Hungarian neuro surgeon said that medical supplies are low.	27.7985673046081
507843	He is close to full speed, says the Charlotte Observer.	60.1257174091282
507843	I will not be available.	70.0048614487117
507843	It is not surprising.	70.3321239185041
507843	Louis featured back this weekend against the N.	47.1956224350205
507843	No sign of Chuck and not responding to messages.	67.5501348657207
507843	See you on the third.	32.701790812354
507843	Seifert said he didn't know if Weinke would practice Thursday.	54.6875
507843	Thanks - that's what I was hoping it was.	50.1580181466001
507843	The important thing is to keep your feet on the ground.	63.4680770683793
507843	This quarter they are reported separately.	64.0732265446224
507843	Very truly yours, Acme Costume Co.	54.2264752791069
507843	Was it a car wreck?	54.4412607449857
507843	We are looking at military assistance.	51.7482517482518
507843	We would have waited up all night to see them.	48.1759469366381
507844	A detailed organizational chart is attached.	62.5370129101031
507844	However, he is expected to play in this week's game.	92.7191679049034
507844	I am on my way.	82.1167883211679
507844	I am unavailable for the 1PM meeting.	62.5792811839324
507844	I met my neighbors in the park across the street tonight.	64.3643549449515
507844	I'll get busy now and hopefully email you later today.	92.452560993009
507844	Liverpool failed again in when they were beaten at Wembley.	67.2236992024307
507844	Okay I'll go for a ticket.	53.0071355759429
507844	The UN still recognizes Lisbon as the administrator of the territory.	61.6025593333829
507844	The restart was a painful lesson regarding the rules of the race.	91.6245741806649
507844	The team mate says were not interested at this point.	109.844559585492
507844	Trip was good I presume?	30.5635148042025
507844	We can work around these plans if you prefer.	106.278291674867
507844	What information, if any, do we owe him?	99.4200497100248
507844	What period does the max rate assumption cover?	104.784427869747
507857	Andy Fastow will be on a leave of absence from the company.	71.1414790996785
507857	Are you in a good mood?	94.7802197802198
507857	Did you get this?	101.123595505618
507857	Do not send small, unsuspecting children to check on my progress.	78.9633529054465
507857	He could ping the ball 40 yards with the outside of his foot.	72.3242927967337
507857	I will not make the meeting at 1 PM.	91.4866581956798
507857	I'm glad she likes her tree.	48.8393126318963
507857	I'm not close enough right now to the discussion.	105.466690103709
507857	I'm telling you in advance, so don't act surprised.	75.3323485967504
507857	Never mind, I already deleted it.	90.5142857142857
