sentNum	sentence	numChars	minStrokes	numActualWords	meanStrokesPerWord	meanWordLength	meanWordLengthPropSent	highFreqWordProp	highFreqWordCharProp	meanWordFreq	propWordsNonDictWords	propCharsNonDictWords	meanSyllsPerWord	biFreqMean	propBiTop15	charRepetitionProp	fingerRepetitionProp	handRepetitionProp	handAlternationProp	lowercaseProp	uppercaseProp	numbersProp	symbolsProp	spacesProp	lowercasePropNonSpace	uppercasePropNonSpace	numbersPropNonSpace	symbolsPropNonSpace	meanStrokesPerChar	propRightHand	aveDistFromHomeRow
292	He is expected to play when the Browns return to action next week.	66	68	13	5.23076923076923	5.07692307692308	0.0769230769230769	0.923076923076923	0.712121212121212	371603.538461538	0	0	1.30769230769231	4348134.28846154	0.153846153846154	0.0377358490566038	0.0566037735849057	0.377358490566038	0.528301886792453	0.772727272727273	0.0303030303030303	0	0.0151515151515152	0.181818181818182	0.944444444444444	0.037037037037037	0	0.0185185185185185	1.03030303030303	0.388888888888889	1.85185185185185
293	He is here for a political meeting.	35	36	7	5.14285714285714	5	0.142857142857143	1	0.8	354377.714285714	0	0	1.57142857142857	5778298.77777778	0.222222222222222	0.0357142857142857	0.0357142857142857	0.357142857142857	0.571428571428571	0.771428571428571	0.0285714285714286	0	0.0285714285714286	0.171428571428571	0.931034482758621	0.0344827586206897	0	0.0344827586206897	1.02857142857143	0.482758620689655	1.62068965517241
294	He is listed as day to day.	27	28	7	4	3.85714285714286	0.142857142857143	0.857142857142857	0.518518518518518	314409.714285714	0	0	1.14285714285714	4210340.31578947	0.105263157894737	0	0.05	0.45	0.5	0.703703703703704	0.037037037037037	0	0.037037037037037	0.222222222222222	0.904761904761905	0.0476190476190476	0	0.0476190476190476	1.03703703703704	0.380952380952381	1.19047619047619
295	He is listed as probable for Monday's game against Tennessee.	61	64	10	6.4	6.1	0.1	0.6	0.327868852459016	217795.090909091	0	0	1.7	4036700.89583333	0.145833333333333	0.0784313725490196	0.0196078431372549	0.431372549019608	0.470588235294118	0.770491803278688	0.0491803278688525	0	0.0327868852459016	0.147540983606557	0.903846153846154	0.0576923076923077	0	0.0384615384615385	1.04918032786885	0.365384615384615	1.41346153846154
296	He is listed as probable for this week's game.	46	47	9	5.22222222222222	5.11111111111111	0.111111111111111	0.777777777777778	0.5	280263.5	0	0	1.33333333333333	4227381.08823529	0.117647058823529	0.027027027027027	0.0810810810810811	0.351351351351351	0.540540540540541	0.760869565217391	0.0217391304347826	0	0.0434782608695652	0.173913043478261	0.921052631578947	0.0263157894736842	0	0.0526315789473684	1.02173913043478	0.368421052631579	1.42105263157895
297	He is listed as questionable for this week's game.	50	51	9	5.66666666666667	5.55555555555556	0.111111111111111	0.777777777777778	0.46	280258.5	0	0	1.44444444444444	4422158.47368421	0.131578947368421	0.024390243902439	0.0731707317073171	0.414634146341463	0.48780487804878	0.78	0.02	0	0.04	0.16	0.928571428571429	0.0238095238095238	0	0.0476190476190476	1.02	0.380952380952381	1.4047619047619
298	He is one of three Eagles who will be held out of the game.	59	61	14	4.35714285714286	4.21428571428571	0.0714285714285714	0.928571428571429	0.661016949152542	317318.357142857	0	0	1.07142857142857	5389181.86363636	0.227272727272727	0.0666666666666667	0.0666666666666667	0.244444444444444	0.622222222222222	0.728813559322034	0.0338983050847458	0	0.0169491525423729	0.220338983050847	0.934782608695652	0.0434782608695652	0	0.0217391304347826	1.03389830508475	0.434782608695652	1.58695652173913
299	He is out indefinitely and could miss the remainder of the season.	66	67	12	5.58333333333333	5.5	0.0833333333333333	0.833333333333333	0.5	452673.833333333	0	0	1.58333333333333	6954673.75471698	0.358490566037736	0.0185185185185185	0.0740740740740741	0.388888888888889	0.518518518518518	0.803030303030303	0.0151515151515152	0	0.0151515151515152	0.166666666666667	0.963636363636364	0.0181818181818182	0	0.0181818181818182	1.01515151515152	0.472727272727273	1.47272727272727
300	He is pretty tapped into it all.	32	33	7	4.71428571428571	4.57142857142857	0.142857142857143	0.857142857142857	0.59375	305633.142857143	0	0	1.28571428571429	4539778.33333333	0.166666666666667	0.12	0.08	0.24	0.56	0.75	0.03125	0	0.03125	0.1875	0.923076923076923	0.0384615384615385	0	0.0384615384615385	1.03125	0.5	1.67307692307692
301	He is recovering from a bruised left shoulder.	46	47	8	5.875	5.75	0.125	0.625	0.282608695652174	252579.5	0	0	1.5	4492948.48648649	0.189189189189189	0	0.184210526315789	0.394736842105263	0.421052631578947	0.804347826086957	0.0217391304347826	0	0.0217391304347826	0.152173913043478	0.948717948717949	0.0256410256410256	0	0.0256410256410256	1.02173913043478	0.384615384615385	1.53846153846154
302	He is recovering from a left knee injury.	41	42	8	5.25	5.125	0.125	0.625	0.317073170731707	252557.75	0	0	1.625	4350897.5625	0.15625	0.0303030303030303	0.181818181818182	0.303030303030303	0.484848484848485	0.780487804878049	0.024390243902439	0	0.024390243902439	0.170731707317073	0.941176470588235	0.0294117647058824	0	0.0294117647058824	1.02439024390244	0.470588235294118	1.63235294117647
303	He is recovering from a sprained foot.	38	39	7	5.57142857142857	5.42857142857143	0.142857142857143	0.714285714285714	0.342105263157895	285411	0	0	1.42857142857143	4940815.43333333	0.2	0.032258064516129	0.129032258064516	0.32258064516129	0.516129032258065	0.789473684210526	0.0263157894736842	0	0.0263157894736842	0.157894736842105	0.9375	0.03125	0	0.03125	1.02631578947368	0.40625	1.578125
304	He is suffering from a strained left shoulder.	46	47	8	5.875	5.75	0.125	0.625	0.282608695652174	252679.375	0	0	1.375	4636210.05405405	0.189189189189189	0.0526315789473684	0.157894736842105	0.368421052631579	0.421052631578947	0.804347826086957	0.0217391304347826	0	0.0217391304347826	0.152173913043478	0.948717948717949	0.0256410256410256	0	0.0256410256410256	1.02173913043478	0.384615384615385	1.30769230769231
305	He left the Jets  win over Miami in the second half on October.	63	67	13	5.15384615384615	4.84615384615385	0.0769230769230769	0.769230769230769	0.523809523809524	336290.230769231	0	0	1.46153846153846	5801605.875	0.270833333333333	0.0408163265306122	0.0612244897959184	0.36734693877551	0.530612244897959	0.714285714285714	0.0634920634920635	0	0.0158730158730159	0.206349206349206	0.9	0.08	0	0.02	1.06349206349206	0.46	1.68
306	He made his mark by campaigning against hospital fraud.	55	56	9	6.22222222222222	6.11111111111111	0.111111111111111	0.666666666666667	0.472727272727273	68468.1111111111	0	0	1.55555555555556	3691569.62222222	0.0888888888888889	0	0.0434782608695652	0.347826086956522	0.608695652173913	0.818181818181818	0.0181818181818182	0	0.0181818181818182	0.145454545454545	0.957446808510638	0.0212765957446809	0	0.0212765957446809	1.01818181818182	0.468085106382979	1.3936170212766
307	He only gained 17 yards on nine carries in the Jaguars  previous.	65	67	12	5.58333333333333	5.41666666666667	0.0833333333333333	0.5	0.307692307692308	233763	0	0	1.41666666666667	4826856.5625	0.229166666666667	0.0384615384615385	0.0576923076923077	0.442307692307692	0.461538461538462	0.738461538461539	0.0307692307692308	0.0307692307692308	0.0153846153846154	0.184615384615385	0.905660377358491	0.0377358490566038	0.0377358490566038	0.0188679245283019	1.03076923076923	0.471698113207547	1.63207547169811
308	He played goalie almost the entire game.	40	41	7	5.85714285714286	5.71428571428571	0.142857142857143	0.857142857142857	0.675	274314.428571429	0	0	1.57142857142857	4811632.75	0.1875	0.0606060606060606	0.0303030303030303	0.303030303030303	0.606060606060606	0.8	0.025	0	0.025	0.15	0.941176470588235	0.0294117647058824	0	0.0294117647058824	1.025	0.441176470588235	1.54411764705882
309	He pleaded guilty in February under an agreement with the government.	69	71	11	6.45454545454545	6.27272727272727	0.0909090909090909	0.636363636363636	0.405797101449275	251226	0	0	1.90909090909091	4871941.50877193	0.228070175438596	0.0172413793103448	0.137931034482759	0.327586206896552	0.517241379310345	0.811594202898551	0.0289855072463768	0	0.0144927536231884	0.144927536231884	0.949152542372881	0.0338983050847458	0	0.0169491525423729	1.02898550724638	0.406779661016949	1.76271186440678
310	He quoted local Yemenis as saying that 43 people had been killed.	65	67	12	5.58333333333333	5.41666666666667	0.0833333333333333	0.75	0.584615384615385	123700.583333333	0	0	1.5	4146726.57142857	0.204081632653061	0.0566037735849057	0.113207547169811	0.377358490566038	0.452830188679245	0.753846153846154	0.0307692307692308	0.0307692307692308	0.0153846153846154	0.169230769230769	0.907407407407407	0.037037037037037	0.037037037037037	0.0185185185185185	1.03076923076923	0.462962962962963	1.53703703703704
311	He recently also demanded the resignation of six ministers.	59	60	9	6.66666666666667	6.55555555555556	0.111111111111111	0.666666666666667	0.372881355932203	278253.666666667	0	0	2.11111111111111	5872297.81632653	0.326530612244898	0	0.1	0.38	0.52	0.830508474576271	0.0169491525423729	0	0.0169491525423729	0.135593220338983	0.96078431372549	0.0196078431372549	0	0.0196078431372549	1.01694915254237	0.411764705882353	1.50980392156863
312	He refused to elaborate on the delay.	37	38	7	5.42857142857143	5.28571428571429	0.142857142857143	0.571428571428571	0.243243243243243	486311.571428571	0	0	1.57142857142857	6228715.86206897	0.344827586206897	0	0.1	0.366666666666667	0.533333333333333	0.783783783783784	0.027027027027027	0	0.027027027027027	0.162162162162162	0.935483870967742	0.032258064516129	0	0.032258064516129	1.02702702702703	0.354838709677419	1.54838709677419
313	He remains a good Fantasy backup when healthy.	46	48	8	6	5.75	0.125	0.625	0.391304347826087	208921.75	0	0	1.625	5225244.54054054	0.243243243243243	0.0263157894736842	0.0526315789473684	0.394736842105263	0.526315789473684	0.782608695652174	0.0434782608695652	0	0.0217391304347826	0.152173913043478	0.923076923076923	0.0512820512820513	0	0.0256410256410256	1.04347826086957	0.461538461538462	1.5
314	He said Telecom was still in a position of substantial protection.	66	68	11	6.18181818181818	6	0.0909090909090909	0.727272727272727	0.409090909090909	264523.727272727	0	0	1.72727272727273	4106372.53703704	0.111111111111111	0.0363636363636364	0.0363636363636364	0.454545454545455	0.472727272727273	0.803030303030303	0.0303030303030303	0	0.0151515151515152	0.151515151515152	0.946428571428571	0.0357142857142857	0	0.0178571428571429	1.03030303030303	0.482142857142857	1.48214285714286
315	He said he had been surprised to see his name on the list.	58	59	13	4.53846153846154	4.46153846153846	0.0769230769230769	0.923076923076923	0.620689655172414	330861.538461538	0	0	1.07692307692308	5185911.06818182	0.181818181818182	0.0444444444444444	0.0222222222222222	0.266666666666667	0.666666666666667	0.758620689655172	0.0172413793103448	0	0.0172413793103448	0.206896551724138	0.956521739130435	0.0217391304347826	0	0.0217391304347826	1.01724137931034	0.41304347826087	1.5
316	He said he saw no damage to the airport.	40	41	9	4.55555555555556	4.44444444444444	0.111111111111111	0.777777777777778	0.45	424745	0	0	1.22222222222222	5159255.43333333	0.166666666666667	0	0.032258064516129	0.387096774193548	0.580645161290323	0.75	0.025	0	0.025	0.2	0.9375	0.03125	0	0.03125	1.025	0.375	1.484375
317	He said he was not aware he suffered from it.	45	46	10	4.6	4.5	0.1	0.8	0.488888888888889	286026.4	0	0	1.2	5156722.91176471	0.205882352941176	0.0285714285714286	0.0571428571428571	0.514285714285714	0.4	0.755555555555556	0.0222222222222222	0	0.0222222222222222	0.2	0.944444444444444	0.0277777777777778	0	0.0277777777777778	1.02222222222222	0.305555555555556	1.36111111111111
318	He said he would learn more about the injury as the week progressed.	68	69	13	5.30769230769231	5.23076923076923	0.0769230769230769	0.846153846153846	0.573529411764706	331752.230769231	0	0	1.30769230769231	5397832.98148148	0.240740740740741	0.0545454545454545	0.0909090909090909	0.381818181818182	0.472727272727273	0.794117647058823	0.0147058823529412	0	0.0147058823529412	0.176470588235294	0.964285714285714	0.0178571428571429	0	0.0178571428571429	1.01470588235294	0.410714285714286	1.53571428571429
319	He said he would resist all the pressure of time deadlines.	59	60	11	5.45454545454545	5.36363636363636	0.0909090909090909	0.818181818181818	0.559322033898305	307688.818181818	0	0	1.27272727272727	5619310.14893617	0.234042553191489	0.0416666666666667	0.0625	0.395833333333333	0.5	0.796610169491525	0.0169491525423729	0	0.0169491525423729	0.169491525423729	0.959183673469388	0.0204081632653061	0	0.0204081632653061	1.01694915254237	0.387755102040816	1.29591836734694
320	He said police in Dallas were also in favor of fences.	54	56	11	5.09090909090909	4.90909090909091	0.0909090909090909	0.727272727272727	0.481481481481481	195015.545454545	0	0	1.45454545454545	4460490.21428571	0.214285714285714	0.0465116279069767	0.0930232558139535	0.395348837209302	0.465116279069767	0.759259259259259	0.037037037037037	0	0.0185185185185185	0.185185185185185	0.931818181818182	0.0454545454545455	0	0.0227272727272727	1.03703703703704	0.409090909090909	1.18181818181818
321	He said the operating theatres were barely functioning.	55	56	8	7	6.875	0.125	0.5	0.236363636363636	254371.625	0	0	2	6588609.63043478	0.326086956521739	0	0.0851063829787234	0.531914893617021	0.382978723404255	0.836363636363636	0.0181818181818182	0	0.0181818181818182	0.127272727272727	0.958333333333333	0.0208333333333333	0	0.0208333333333333	1.01818181818182	0.375	1.72916666666667
322	He should still be able to play in the team's next game.	56	57	12	4.75	4.66666666666667	0.0833333333333333	1	0.785714285714286	389228.384615385	0	0	1.08333333333333	4564316.51219512	0.121951219512195	0.0227272727272727	0.0227272727272727	0.5	0.454545454545455	0.75	0.0178571428571429	0	0.0357142857142857	0.196428571428571	0.933333333333333	0.0222222222222222	0	0.0444444444444444	1.01785714285714	0.466666666666667	1.56666666666667
323	He started Sunday's game and had two catches for 70 yards.	58	60	11	5.45454545454545	5.27272727272727	0.0909090909090909	0.727272727272727	0.551724137931034	220489.833333333	0	0	1.27272727272727	4465561.51219512	0.219512195121951	0	0.0638297872340425	0.51063829787234	0.425531914893617	0.724137931034483	0.0344827586206897	0.0344827586206897	0.0344827586206897	0.172413793103448	0.875	0.0416666666666667	0.0416666666666667	0.0416666666666667	1.03448275862069	0.3125	1.41666666666667
324	He was in great shape last night.	33	34	7	4.85714285714286	4.71428571428571	0.142857142857143	0.857142857142857	0.636363636363636	185826.285714286	0	0	1	4656420.2	0.2	0	0.0384615384615385	0.423076923076923	0.538461538461538	0.757575757575758	0.0303030303030303	0	0.0303030303030303	0.181818181818182	0.925925925925926	0.037037037037037	0	0.037037037037037	1.03030303030303	0.37037037037037	1.46296296296296
325	He was our best player when he got hurt.	40	41	9	4.55555555555556	4.44444444444444	0.111111111111111	1	0.775	160699.222222222	0	0	1.22222222222222	5554724.23333333	0.233333333333333	0	0.129032258064516	0.354838709677419	0.516129032258065	0.75	0.025	0	0.025	0.2	0.9375	0.03125	0	0.03125	1.025	0.40625	1.8125
326	He was playing only his third event on the European Tour.	57	60	11	5.45454545454545	5.18181818181818	0.0909090909090909	0.818181818181818	0.596491228070175	246614.818181818	0	0	1.54545454545455	5838563.82222222	0.222222222222222	0.0217391304347826	0.0434782608695652	0.41304347826087	0.521739130434783	0.754385964912281	0.0526315789473684	0	0.0175438596491228	0.175438596491228	0.914893617021277	0.0638297872340425	0	0.0212765957446809	1.05263157894737	0.531914893617021	1.74468085106383
327	He was professor emeritus of human development and psychiatry.	62	63	9	7	6.88888888888889	0.111111111111111	0.777777777777778	0.564516129032258	217973.111111111	0	0	2.33333333333333	4365178.92307692	0.230769230769231	0.0188679245283019	0.0943396226415094	0.283018867924528	0.60377358490566	0.838709677419355	0.0161290322580645	0	0.0161290322580645	0.129032258064516	0.962962962962963	0.0185185185185185	0	0.0185185185185185	1.01612903225806	0.444444444444444	1.5462962962963
328	He was recognized in his field as a pioneer.	44	45	9	5	4.88888888888889	0.111111111111111	0.888888888888889	0.636363636363636	271454.111111111	0	0	1.44444444444444	4058759.08823529	0.176470588235294	0.0285714285714286	0.0857142857142857	0.485714285714286	0.4	0.772727272727273	0.0227272727272727	0	0.0227272727272727	0.181818181818182	0.944444444444444	0.0277777777777778	0	0.0277777777777778	1.02272727272727	0.416666666666667	1.44444444444444
329	He was replaced by Kent Graham.	31	34	6	5.66666666666667	5.16666666666667	0.166666666666667	0.5	0.225806451612903	124612	0	0	1.33333333333333	3724460.08333333	0.208333333333333	0	0.16	0.44	0.4	0.709677419354839	0.0967741935483871	0	0.032258064516129	0.161290322580645	0.846153846153846	0.115384615384615	0	0.0384615384615385	1.09677419354839	0.346153846153846	1.5
330	He was very close to achieving his life's goal.	47	48	9	5.33333333333333	5.22222222222222	0.111111111111111	0.888888888888889	0.617021276595745	311613.8	0	0	1.33333333333333	3818267.02857143	0.0857142857142857	0	0.0526315789473684	0.421052631578947	0.526315789473684	0.765957446808511	0.0212765957446809	0	0.0425531914893617	0.170212765957447	0.923076923076923	0.0256410256410256	0	0.0512820512820513	1.02127659574468	0.435897435897436	1.47435897435897
331	He will be evaluated on a day to day basis.	43	44	10	4.4	4.3	0.1	0.8	0.441860465116279	342580.5	0	0	1.5	3502710.15625	0.125	0.0606060606060606	0.0303030303030303	0.424242424242424	0.484848484848485	0.744186046511628	0.0232558139534884	0	0.0232558139534884	0.209302325581395	0.941176470588235	0.0294117647058824	0	0.0294117647058824	1.02325581395349	0.382352941176471	1.35294117647059
332	He will be re-evaluated after receiving an injection.	53	54	8	6.75	6.625	0.125	0.75	0.452830188679245	115171.75	0	0	2	4811211.73809524	0.261904761904762	0.0444444444444444	0.133333333333333	0.511111111111111	0.311111111111111	0.811320754716981	0.0188679245283019	0	0.0377358490566038	0.132075471698113	0.934782608695652	0.0217391304347826	0	0.0434782608695652	1.0188679245283	0.391304347826087	1.67391304347826
333	He won't be too productive if he does play.	43	44	9	4.88888888888889	4.77777777777778	0.111111111111111	0.888888888888889	0.558139534883721	214691.2	0	0	1.22222222222222	3797861.83870968	0.129032258064516	0.0294117647058824	0.0588235294117647	0.323529411764706	0.588235294117647	0.744186046511628	0.0232558139534884	0	0.0465116279069767	0.186046511627907	0.914285714285714	0.0285714285714286	0	0.0571428571428571	1.02325581395349	0.485714285714286	1.77142857142857
334	He would be sorely missed by all who are striving for progress.	63	64	12	5.33333333333333	5.25	0.0833333333333333	0.75	0.46031746031746	153397.916666667	0	0	1.25	4158957.18	0.18	0.0588235294117647	0.0980392156862745	0.372549019607843	0.470588235294118	0.793650793650794	0.0158730158730159	0	0.0158730158730159	0.174603174603175	0.961538461538462	0.0192307692307692	0	0.0192307692307692	1.01587301587302	0.403846153846154	1.52884615384615
335	He would love anything about rocks.	35	36	6	6	5.83333333333333	0.166666666666667	1	0.828571428571429	128194.333333333	0	0	1.5	4735274.28571429	0.214285714285714	0	0.103448275862069	0.344827586206897	0.551724137931034	0.8	0.0285714285714286	0	0.0285714285714286	0.142857142857143	0.933333333333333	0.0333333333333333	0	0.0333333333333333	1.02857142857143	0.533333333333333	1.65
336	He wrote numerous books on human development.	45	46	7	6.57142857142857	6.42857142857143	0.142857142857143	0.857142857142857	0.666666666666667	108356.428571429	0	0	1.85714285714286	4156773.72972973	0.216216216216216	0.0263157894736842	0.184210526315789	0.315789473684211	0.473684210526316	0.822222222222222	0.0222222222222222	0	0.0222222222222222	0.133333333333333	0.948717948717949	0.0256410256410256	0	0.0256410256410256	1.02222222222222	0.564102564102564	1.75641025641026
337	He's a questionable Fantasy player to begin with.	49	51	8	6.375	6.125	0.125	0.75	0.448979591836735	434198.777777778	0	0	1.875	4475530.78947368	0.157894736842105	0	0.0487804878048781	0.414634146341463	0.536585365853659	0.775510204081633	0.0408163265306122	0	0.0408163265306122	0.142857142857143	0.904761904761905	0.0476190476190476	0	0.0476190476190476	1.04081632653061	0.428571428571429	1.64285714285714
338	Hence the importannce of the media bidding battle in Britain.	61	63	10	6.3	6.1	0.1	0.5	0.245901639344262	409670.4	0.1	0.180327868852459	1.8	5494915.9	0.28	0.0588235294117647	0.137254901960784	0.254901960784314	0.549019607843137	0.80327868852459	0.0327868852459016	0	0.0163934426229508	0.147540983606557	0.942307692307692	0.0384615384615385	0	0.0192307692307692	1.0327868852459	0.442307692307692	1.79807692307692
339	Here it is again in case you didn't receive it.	47	48	10	4.8	4.7	0.1	1	0.787234042553192	556437.818181818	0	0	1.3	4851125.26470588	0.205882352941176	0	0.0810810810810811	0.432432432432432	0.486486486486487	0.74468085106383	0.0212765957446809	0	0.0425531914893617	0.191489361702128	0.921052631578947	0.0263157894736842	0	0.0526315789473684	1.02127659574468	0.421052631578947	1.69736842105263
340	Here's the September purchase for September.	44	47	6	7.83333333333333	7.33333333333333	0.166666666666667	0.833333333333333	0.681818181818182	449013.428571429	0	0	1.83333333333333	5881447.54285714	0.257142857142857	0	0	0.473684210526316	0.526315789473684	0.772727272727273	0.0681818181818182	0	0.0454545454545455	0.113636363636364	0.871794871794872	0.0769230769230769	0	0.0512820512820513	1.06818181818182	0.307692307692308	1.80769230769231
341	Here's the new one.	19	20	4	5	4.75	0.25	1	0.789473684210526	596718.8	0	0	1	10242072.4166667	0.583333333333333	0	0	0.333333333333333	0.666666666666667	0.684210526315789	0.0526315789473684	0	0.105263157894737	0.157894736842105	0.8125	0.0625	0	0.125	1.05263157894737	0.4375	1.90625
342	Here's your Gas Daily pricing.	30	33	5	6.6	6	0.2	0.4	0.333333333333333	270178.666666667	0	0	1.4	4692603.86363636	0.227272727272727	0	0.04	0.48	0.48	0.7	0.1	0	0.0666666666666667	0.133333333333333	0.807692307692308	0.115384615384615	0	0.0769230769230769	1.1	0.5	1.61538461538462
343	Hey TK, how are you doing?	26	29	6	4.83333333333333	4.33333333333333	0.166666666666667	0.833333333333333	0.653846153846154	449474.833333333	0.166666666666667	0.0769230769230769	1.16666666666667	4790883.05882353	0.235294117647059	0	0.05	0.45	0.5	0.615384615384615	0.115384615384615	0	0.0769230769230769	0.192307692307692	0.761904761904762	0.142857142857143	0	0.0952380952380952	1.11538461538462	0.619047619047619	1.83333333333333
344	His abilities will be limited if he does play Sunday.	53	55	10	5.5	5.3	0.1	0.8	0.566037735849057	113502.4	0	0	1.6	3632445.14285714	0.0952380952380952	0.0232558139534884	0.0930232558139535	0.372093023255814	0.511627906976744	0.773584905660377	0.0377358490566038	0	0.0188679245283019	0.169811320754717	0.931818181818182	0.0454545454545455	0	0.0227272727272727	1.0377358490566	0.522727272727273	1.40909090909091
345	His current status is day to day.	33	34	7	4.85714285714286	4.71428571428571	0.142857142857143	0.857142857142857	0.606060606060606	258286	0	0	1.28571428571429	3460564.12	0.12	0.0384615384615385	0	0.423076923076923	0.538461538461538	0.757575757575758	0.0303030303030303	0	0.0303030303030303	0.181818181818182	0.925925925925926	0.037037037037037	0	0.037037037037037	1.03030303030303	0.37037037037037	1.48148148148148
346	His party also has its sights on the posts of justice minister.	63	64	12	5.33333333333333	5.25	0.0833333333333333	0.833333333333333	0.587301587301587	220640.666666667	0	0	1.41666666666667	4377727.24	0.14	0.0196078431372549	0.0588235294117647	0.333333333333333	0.588235294117647	0.793650793650794	0.0158730158730159	0	0.0158730158730159	0.174603174603175	0.961538461538462	0.0192307692307692	0	0.0192307692307692	1.01587301587302	0.461538461538462	1.47115384615385
347	His return date is unclear.	27	28	5	5.6	5.4	0.2	0.8	0.555555555555556	115999.2	0	0	1.4	4147265.9047619	0.142857142857143	0	0.0454545454545455	0.409090909090909	0.545454545454545	0.777777777777778	0.037037037037037	0	0.037037037037037	0.148148148148148	0.91304347826087	0.0434782608695652	0	0.0434782608695652	1.03703703703704	0.391304347826087	1.52173913043478
348	His status for Thursday's game against Dallas is unclear.	57	60	9	6.66666666666667	6.33333333333333	0.111111111111111	0.555555555555556	0.333333333333333	200196	0	0	1.55555555555556	3715281.33333333	0.0888888888888889	0.0416666666666667	0.0625	0.4375	0.458333333333333	0.771929824561403	0.0526315789473684	0	0.0350877192982456	0.140350877192982	0.897959183673469	0.0612244897959184	0	0.0408163265306122	1.05263157894737	0.36734693877551	1.16326530612245
349	His status for the Week 11 game against Atlanta is unclear.	59	62	11	5.63636363636364	5.36363636363636	0.0909090909090909	0.636363636363636	0.440677966101695	223374.727272727	0	0	1.45454545454545	4588453.20454545	0.159090909090909	0.0625	0.0416666666666667	0.395833333333333	0.5	0.728813559322034	0.0508474576271186	0.0338983050847458	0.0169491525423729	0.169491525423729	0.877551020408163	0.0612244897959184	0.0408163265306122	0.0204081632653061	1.05084745762712	0.326530612244898	1.44897959183673
350	History repeated itself last season when Tenerife beat Madrid.	62	65	9	7.22222222222222	6.88888888888889	0.111111111111111	0.555555555555556	0.435483870967742	17280.3333333333	0.111111111111111	0.129032258064516	2.11111111111111	4678769.26923077	0.192307692307692	0	0.0188679245283019	0.452830188679245	0.528301886792453	0.806451612903226	0.0483870967741935	0	0.0161290322580645	0.129032258064516	0.925925925925926	0.0555555555555556	0	0.0185185185185185	1.04838709677419	0.314814814814815	1.47222222222222
351	Hope all is well.	17	18	4	4.5	4.25	0.25	1	0.764705882352941	222948.25	0	0	1	3382267.66666667	0	0.153846153846154	0.153846153846154	0.384615384615385	0.307692307692308	0.705882352941177	0.0588235294117647	0	0.0588235294117647	0.176470588235294	0.857142857142857	0.0714285714285714	0	0.0714285714285714	1.05882352941176	0.642857142857143	1.14285714285714
352	Hope that all is well in Denver.	32	34	7	4.85714285714286	4.57142857142857	0.142857142857143	0.857142857142857	0.59375	301476.428571429	0	0	1.14285714285714	5645881.75	0.291666666666667	0.08	0.08	0.44	0.4	0.71875	0.0625	0	0.03125	0.1875	0.884615384615385	0.0769230769230769	0	0.0384615384615385	1.0625	0.5	1.42307692307692
353	Hope that you have a great TG.	30	32	7	4.57142857142857	4.28571428571429	0.142857142857143	0.857142857142857	0.7	609717.285714286	0.142857142857143	0.0666666666666667	1	4648275.40909091	0.318181818181818	0.0434782608695652	0.130434782608696	0.565217391304348	0.260869565217391	0.666666666666667	0.1	0	0.0333333333333333	0.2	0.833333333333333	0.125	0	0.0416666666666667	1.06666666666667	0.375	1.79166666666667
354	Hope this message is much better received than yesterday's.	59	60	9	6.66666666666667	6.55555555555556	0.111111111111111	0.888888888888889	0.661016949152542	207907.8	0	0	1.55555555555556	4591674.29787234	0.170212765957447	0.06	0.1	0.44	0.4	0.813559322033898	0.0169491525423729	0	0.0338983050847458	0.135593220338983	0.941176470588235	0.0196078431372549	0	0.0392156862745098	1.01694915254237	0.333333333333333	1.68627450980392
355	Hope you guys are doing fine.	29	30	6	5	4.83333333333333	0.166666666666667	1	0.793103448275862	421988.166666667	0	0	1.16666666666667	3936892.59090909	0.227272727272727	0	0.130434782608696	0.434782608695652	0.434782608695652	0.758620689655172	0.0344827586206897	0	0.0344827586206897	0.172413793103448	0.916666666666667	0.0416666666666667	0	0.0416666666666667	1.03448275862069	0.583333333333333	1.75
356	Hope you had a good weekend.	28	29	6	4.83333333333333	4.66666666666667	0.166666666666667	0.833333333333333	0.535714285714286	568991.833333333	0	0	1.16666666666667	2754051.95238095	0.19047619047619	0.0909090909090909	0.0454545454545455	0.409090909090909	0.454545454545455	0.75	0.0357142857142857	0	0.0357142857142857	0.178571428571429	0.91304347826087	0.0434782608695652	0	0.0434782608695652	1.03571428571429	0.521739130434783	1.52173913043478
357	Hope your trip to Florida was good.	35	37	7	5.28571428571429	5	0.142857142857143	0.714285714285714	0.485714285714286	275469.285714286	0	0	1.28571428571429	2697723.44444444	0.111111111111111	0.0357142857142857	0.107142857142857	0.357142857142857	0.5	0.742857142857143	0.0571428571428571	0	0.0285714285714286	0.171428571428571	0.896551724137931	0.0689655172413793	0	0.0344827586206897	1.05714285714286	0.517241379310345	1.58620689655172
358	Hopefully it cheered you up a bit.	34	35	7	5	4.85714285714286	0.142857142857143	0.714285714285714	0.323529411764706	619917.142857143	0	0	1.28571428571429	3989055.57692308	0.192307692307692	0.111111111111111	0.037037037037037	0.481481481481481	0.37037037037037	0.764705882352941	0.0294117647058824	0	0.0294117647058824	0.176470588235294	0.928571428571429	0.0357142857142857	0	0.0357142857142857	1.02941176470588	0.571428571428571	1.80357142857143
