PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433162	1478647900083	1478647900178		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433167	1478647900244	1478647900403		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433170	1478647900591	1478647900778	NA	79
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433186	1478647900686	1478647900813	NA	78
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433193	1478647900990	1478647901212	SHIFT	16
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433190	1478647901064	1478647901207	NA	191
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433348	1478647903572	1478647903660	NA	68
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433350	1478647903646	1478647903727	NA	73
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433353	1478647903720	1478647903794	NA	68
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433359	1478647903839	1478647903910	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433383	1478647903897	1478647903992	NA	89
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433388	1478647904008	1478647904160	NA	79
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433391	1478647904066	1478647904160	NA	85
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433397	1478647904171	1478647904261	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433402	1478647904277	1478647904372	NA	83
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433409	1478647904447	1478647904542	NA	69
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433423	1478647904623	1478647904697	NA	84
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433427	1478647904756	1478647904851	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433430	1478647904952	1478647905021	NA	85
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433431	1478647904995	1478647905090	NA	80
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433432	1478647905166	1478647905277	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433447	1478647905359	1478647905438	NA	77
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433449	1478647905428	1478647905512	NA	69
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433450	1478647905555	1478647905640	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433452	1478647905699	1478647905788	NA	67
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433509	1478647905783	1478647905868	NA	79
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433511	1478647906097	1478647906099	NA	82
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433512	1478647906530	1478647906678	NA	80
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433514	1478647906625	1478647906715	NA	79
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433516	1478647906694	1478647906784	NA	82
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433517	1478647906829	1478647906914	NA	84
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433540	1478647907019	1478647907103	NA	65
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433543	1478647907225	1478647907283	NA	84
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433546	1478647907367	1478647907457	NA	69
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433549	1478647907462	1478647907558	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433602	1478647907916	1478647907995		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433608	1478647908043	1478647908133		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433614	1478647908194	1478647908284		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433621	1478647909201	1478647909312		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433626	1478647909523	1478647909618	NA	69
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433702	1478647910231	1478647910326		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433706	1478647910376	1478647910487		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433709	1478647910528	1478647910650	NA	82
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433712	1478647910782	1478647910830	NA	69
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433715	1478647910894	1478647910974	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433753	1478647911171	1478647911245		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433755	1478647911294	1478647911400		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433757	1478647911459	1478647911538		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433759	1478647911593	1478647911689		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433761	1478647911952	1478647912069	NA	65
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433808	1478647912407	1478647912564	NA	82
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433811	1478647912898	1478647912978		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433814	1478647913030	1478647913141		8
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433817	1478647913699	1478647913778	NA	84
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433820	1478647913768	1478647913849	NA	69
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433822	1478647913881	1478647913992	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433824	1478647913987	1478647914076	NA	65
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433826	1478647914161	1478647914251	NA	67
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433829	1478647914298	1478647914398	NA	67
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433839	1478647914345	1478647914488	NA	79
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433842	1478647914414	1478647914509	NA	85
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433848	1478647914576	1478647914666	NA	78
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433852	1478647914661	1478647914740	NA	84
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433856	1478647914772	1478647914851	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433867	1478647914846	1478647914941	NA	70
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433868	1478647914920	1478647914999	NA	79
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433869	1478647915015	1478647915094	NA	82
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433870	1478647915073	1478647915142	NA	32
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433871	1478647915189	1478647915284	NA	77
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433879	1478647915241	1478647915321	NA	69
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433888	1478647915383	1478647915553	SHIFT	16
485961	5233657	Did you set up my corporate account for me?	did you set up me corporate account for me?	248433896	1478647915442	1478647915569	NA	191
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434018	1478647917764	1478647917848	NA	72
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434019	1478647917859	1478647917943	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434020	1478647917954	1478647918028	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434024	1478647918039	1478647918132	NA	68
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434065	1478647918113	1478647918166	NA	73
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434066	1478647918212	1478647918302	NA	83
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434069	1478647918340	1478647918488	NA	80
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434072	1478647918462	1478647918551	NA	85
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434075	1478647918567	1478647918657	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434078	1478647918734	1478647918829	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434093	1478647918892	1478647918987	NA	68
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434095	1478647919017	1478647919112	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434097	1478647919448	1478647919522	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434099	1478647919538	1478647919612	NA	72
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434103	1478647919623	1478647919713	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434129	1478647919736	1478647919783	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434131	1478647919955	1478647920029		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434133	1478647920082	1478647920177		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434135	1478647920234	1478647920318		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434137	1478647920388	1478647920441		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434176	1478647920476	1478647920545		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434179	1478647920614	1478647920683	NA	82
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434188	1478647920994	1478647921052	$	36
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434195	1478647921299	1478647921364	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434202	1478647921520	1478647921593		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434363	1478647921647	1478647921758		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434367	1478647923890	1478647923975	NA	221
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434371	1478647924554	1478647924644		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434376	1478647924716	1478647924821		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434381	1478647925262	1478647925347	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434403	1478647925456	1478647925535	NA	68
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434408	1478647925520	1478647925594	NA	73
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434412	1478647925617	1478647925723	NA	83
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434416	1478647925718	1478647926017	NA	80
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434440	1478647926015	1478647926019	NA	73
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434442	1478647926020	1478647926078	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434446	1478647926461	1478647926530		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434449	1478647926597	1478647926656		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434452	1478647926792	1478647926889	NA	85
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434482	1478647926882	1478647926967	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434486	1478647927046	1478647927136	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434491	1478647927208	1478647927307	NA	68
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434494	1478647927298	1478647927382	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434496	1478647927474	1478647927553	NA	82
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434498	1478647927619	1478647927725	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434508	1478647927720	1478647927878	NA	80
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434512	1478647927804	1478647927915	NA	79
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434515	1478647927873	1478647927963	NA	82
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434518	1478647928027	1478647928117	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434522	1478647928221	1478647928316	NA	83
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434524	1478647928355	1478647928450	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434562	1478647928638	1478647928722	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434566	1478647928717	1478647928823	NA	72
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434569	1478647928848	1478647928948	NA	65
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434572	1478647928916	1478647928990	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434574	1478647929086	1478647929187	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434584	1478647929192	1478647929282	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434586	1478647929272	1478647929361	NA	72
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434589	1478647929367	1478647929462	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434591	1478647929457	1478647929552	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434594	1478647929689	1478647929742	NA	87
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434612	1478647929774	1478647929854	NA	72
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434613	1478647930030	1478647930093	NA	61
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434614	1478647930176	1478647930266		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434616	1478647930331	1478647930416		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434619	1478647930481	1478647930566		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434647	1478647930636	1478647930711		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434650	1478647930788	1478647930857		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434654	1478647930934	1478647931008		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434659	1478647931209	1478647931304		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434663	1478647931538	1478647931635	CAPS_LOCK	20
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434665	1478647932017	1478647932096	NA	87
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434721	1478647932218	1478647932306	CAPS_LOCK	20
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434726	1478647932299	1478647932405	NA	72
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434729	1478647932421	1478647932495	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434734	1478647932963	1478647933058	NA	65
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434737	1478647933289	1478647933391	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434740	1478647933801	1478647933896	NA	76
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434763	1478647933919	1478647933998	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434765	1478647934252	1478647934348	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434769	1478647934497	1478647934603	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434773	1478647934715	1478647934811	NA	87
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434799	1478647934784	1478647934948	NA	79
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434800	1478647934895	1478647935006	NA	85
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434803	1478647935040	1478647935134	NA	76
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434806	1478647935190	1478647935292	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434809	1478647935338	1478647935428	NA	66
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434841	1478647935397	1478647935455	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434845	1478647935529	1478647935593	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434848	1478647935975	1478647936144	NA	79
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434852	1478647936070	1478647936170	NA	85
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434855	1478647936160	1478647936233	NA	84
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434857	1478647936273	1478647936363	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434868	1478647936441	1478647936521	NA	79
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434870	1478647936499	1478647936600	NA	82
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434873	1478647936595	1478647936684	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434876	1478647936784	1478647936847	NA	61
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434880	1478647936927	1478647936986		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434913	1478647937065	1478647937181		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434914	1478647937213	1478647937271		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434915	1478647937340	1478647937436		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434916	1478647937496	1478647937560		8
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434917	1478647938024	1478647938109	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434923	1478647938160	1478647938265	NA	70
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434926	1478647938208	1478647938392	NA	79
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434930	1478647938308	1478647938419	NA	85
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434934	1478647938414	1478647938514	NA	82
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434938	1478647938520	1478647938625	NA	32
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434957	1478647938648	1478647938732	NA	87
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434959	1478647938801	1478647938885	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434962	1478647938928	1478647939028	NA	69
485961	5233670	He disputed reports that Wheatley would be out four weeks.	he disputed reports that Wheatlet would be out four week	248434965	1478647939002	1478647939103	NA	75
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435087	1478647942157	1478647942252	NA	76
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435089	1478647942226	1478647942320	NA	65
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435092	1478647942377	1478647942462	NA	83
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435096	1478647942565	1478647942644	NA	84
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435101	1478647942650	1478647942739	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435119	1478647942750	1478647942835	NA	87
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435124	1478647942905	1478647942974	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435128	1478647943018	1478647943103	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435133	1478647943093	1478647943179	NA	75
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435137	1478647943235	1478647943325	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435152	1478647943331	1478647943422	NA	84
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435153	1478647943405	1478647943485	NA	72
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435154	1478647943602	1478647943665	NA	32
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435155	1478647943952	1478647944047		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435156	1478647944086	1478647944192		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435222	1478647944228	1478647944318	NA	69
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435224	1478647944701	1478647944802		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435226	1478647944856	1478647944956		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435228	1478647945668	1478647945726	SHIFT	16
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435231	1478647945732	1478647945832	NA	66
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435235	1478647945838	1478647945918	CAPS_LOCK	20
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435240	1478647946148	1478647946227		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435274	1478647946371	1478647946467	CAPS_LOCK	20
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435276	1478647946491	1478647946577	NA	66
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435278	1478647946560	1478647946657	CAPS_LOCK	20
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435282	1478647946739	1478647946840	NA	83
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435287	1478647946819	1478647946914	NA	76
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435289	1478647946960	1478647947066	NA	76
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435292	1478647947348	1478647947422		8
485961	5233689	Last week Ballesteros had 16 pars and two birdies in his final round.	last week Ballesteros had 16 pars and two birdies in his final round.	248435331	1478647947478	1478647947574		8
